Fast Name,Charged Name,Fast Type,Fast Power,Fast Energy,Fast Power Per Energy,Charged Type,Charged Power,Charged Energy,Charged Power Per Energy,Charged Rate
Infestation,Aeroblast,Bug,6,12,0.5,Flying,170,-75,-2.2666666666666666,7.0
Charm,X Scissor,Fairy,15,6,2.5,Bug,65,-40,-1.625,7.0
Dragon Tail,Techno Blast Shock,Dragon,13,9,1.4444444444444444,Electric,120,-55,-2.1818181818181817,7.0
Dragon Tail,Techno Blast Chill,Dragon,13,9,1.4444444444444444,Ice,120,-55,-2.1818181818181817,7.0
Dragon Tail,Techno Blast Burn,Dragon,13,9,1.4444444444444444,Fire,120,-55,-2.1818181818181817,7.0
Dragon Tail,Techno Blast Normal,Dragon,13,9,1.4444444444444444,Normal,120,-55,-2.1818181818181817,7.0
Rock Smash,Crunch,Fighting,9,7,1.2857142857142858,Dark,70,-45,-1.5555555555555556,7.0
Rock Smash,Foul Play,Fighting,9,7,1.2857142857142858,Dark,70,-45,-1.5555555555555556,7.0
Powder Snow,Brave Bird,Ice,5,8,0.625,Flying,130,-55,-2.3636363636363638,7.0
Charge Beam,Poltergeist,Electric,5,11,0.45454545454545453,Ghost,150,-75,-2.0,7.0
Dragon Tail,Techno Blast Water,Dragon,13,9,1.4444444444444444,Water,120,-55,-2.1818181818181817,7.0
Counter,Aqua Jet,Fighting,8,7,1.1428571428571428,Water,45,-45,-1.0,7.0
Charm,Mud Bomb,Fairy,15,6,2.5,Ground,60,-40,-1.5,7.0
Powder Snow,Dynamic Punch,Ice,5,8,0.625,Fighting,90,-50,-1.8,7.0
Counter,Rock Slide,Fighting,8,7,1.1428571428571428,Rock,75,-45,-1.6666666666666667,7.0
Rock Smash,Close Combat,Fighting,9,7,1.2857142857142858,Fighting,100,-45,-2.2222222222222223,7.0
Metal Sound,Feather Dance,Steel,3,8,0.375,Flying,35,-50,-0.7,7.0
Rock Smash,Wild Charge,Fighting,9,7,1.2857142857142858,Electric,100,-45,-2.2222222222222223,7.0
Lock On,Sacred Sword,Normal,1,5,0.2,Fighting,60,-35,-1.7142857142857142,7.0
Lock On,Bone Club,Normal,1,5,0.2,Ground,40,-35,-1.1428571428571428,7.0
Rock Smash,Avalanche,Fighting,9,7,1.2857142857142858,Ice,90,-45,-2.0,7.0
Metal Sound,Night Shade,Steel,3,8,0.375,Ghost,60,-55,-1.0909090909090908,7.0
Counter,Ancient Power,Fighting,8,7,1.1428571428571428,Rock,60,-45,-1.3333333333333333,7.0
Smack Down,Last Resort,Rock,12,8,1.5,Normal,90,-55,-1.6363636363636365,7.0
Counter,Psyshock,Fighting,8,7,1.1428571428571428,Psychic,70,-45,-1.5555555555555556,7.0
Rock Smash,Silver Wind,Fighting,9,7,1.2857142857142858,Bug,60,-45,-1.3333333333333333,7.0
Infestation,Giga Drain,Bug,6,12,0.5,Grass,50,-80,-0.625,7.0
Charm,Thunder Punch,Fairy,15,6,2.5,Electric,55,-40,-1.375,7.0
Bubble,Flash Cannon,Water,8,11,0.7272727272727273,Steel,110,-70,-1.5714285714285714,7.0
Counter,Seed Bomb,Fighting,8,7,1.1428571428571428,Grass,65,-45,-1.4444444444444444,7.0
Dragon Tail,Leaf Storm,Dragon,13,9,1.4444444444444444,Grass,130,-55,-2.3636363636363638,7.0
Steel Wing,Disarming Voice,Steel,7,7,1.0,Fairy,70,-45,-1.5555555555555556,7.0
Infestation,Giga Impact,Bug,6,12,0.5,Normal,150,-80,-1.875,7.0
Powder Snow,Sky Attack,Ice,5,8,0.625,Flying,75,-50,-1.5,7.0
Dragon Tail,Aura Sphere,Dragon,13,9,1.4444444444444444,Fighting,100,-55,-1.8181818181818181,7.0
Charm,Surf,Fairy,15,6,2.5,Water,65,-40,-1.625,7.0
Poison Sting,High Jump Kick,Poison,3,9,0.3333333333333333,Fighting,110,-55,-2.0,7.0
Charm,Doom Desire,Fairy,15,6,2.5,Steel,75,-40,-1.875,7.0
Struggle Bug,Water Pulse,Bug,9,8,1.125,Water,80,-55,-1.4545454545454546,7.0
Struggle Bug,Scald,Bug,9,8,1.125,Water,85,-50,-1.7,7.0
Poison Sting,Darkest Lariat,Poison,3,9,0.3333333333333333,Dark,120,-60,-2.0,7.0
Powder Snow,Heavy Slam,Ice,5,8,0.625,Steel,70,-50,-1.4,7.0
Struggle Bug,Brine,Bug,9,8,1.125,Water,60,-50,-1.2,7.0
Smack Down,Mirror Coat,Rock,12,8,1.5,Psychic,60,-55,-1.0909090909090908,7.0
Powder Snow,Crabhammer,Ice,5,8,0.625,Water,85,-50,-1.7,7.0
Dragon Tail,Aurora Beam,Dragon,13,9,1.4444444444444444,Ice,80,-60,-1.3333333333333333,7.0
Powder Snow,Earth Power,Ice,5,8,0.625,Ground,90,-55,-1.6363636363636365,7.0
Rock Smash,Acid Spray,Fighting,9,7,1.2857142857142858,Poison,20,-45,-0.4444444444444444,7.0
Metal Sound,Heavy Slam,Steel,3,8,0.375,Steel,70,-50,-1.4,7.0
Rock Smash,Lunge,Fighting,9,7,1.2857142857142858,Bug,60,-45,-1.3333333333333333,7.0
Dragon Tail,Brave Bird,Dragon,13,9,1.4444444444444444,Flying,130,-55,-2.3636363636363638,7.0
Powder Snow,Overheat,Ice,5,8,0.625,Fire,130,-55,-2.3636363636363638,7.0
Charm,Rock Blast,Fairy,15,6,2.5,Rock,50,-40,-1.25,7.0
Counter,Discharge,Fighting,8,7,1.1428571428571428,Electric,65,-45,-1.4444444444444444,7.0
Smack Down,Overheat,Rock,12,8,1.5,Fire,130,-55,-2.3636363636363638,7.0
Steel Wing,Twister,Steel,7,7,1.0,Dragon,45,-45,-1.0,7.0
Metal Sound,Submission,Steel,3,8,0.375,Fighting,60,-50,-1.2,7.0
Charm,Sand Tomb,Fairy,15,6,2.5,Ground,25,-40,-0.625,7.0
Infestation,Scald Blastoise,Bug,6,12,0.5,Water,50,-80,-0.625,7.0
Infestation,Hydro Pump Blastoise,Bug,6,12,0.5,Water,90,-80,-1.125,7.0
Counter,Drill Run,Fighting,8,7,1.1428571428571428,Ground,80,-45,-1.7777777777777777,7.0
Rock Smash,Frenzy Plant,Fighting,9,7,1.2857142857142858,Grass,100,-45,-2.2222222222222223,7.0
Steel Wing,Magnet Bomb,Steel,7,7,1.0,Steel,70,-45,-1.5555555555555556,7.0
Steel Wing,Ominous Wind,Steel,7,7,1.0,Ghost,45,-45,-1.0,7.0
Powder Snow,Octazooka,Ice,5,8,0.625,Water,50,-50,-1.0,7.0
Steel Wing,Shadow Sneak,Steel,7,7,1.0,Ghost,50,-45,-1.1111111111111112,7.0
Powder Snow,Night Shade,Ice,5,8,0.625,Ghost,60,-55,-1.0909090909090908,7.0
Steel Wing,Rock Slide,Steel,7,7,1.0,Rock,75,-45,-1.6666666666666667,7.0
Steel Wing,Ancient Power,Steel,7,7,1.0,Rock,60,-45,-1.3333333333333333,7.0
Steel Wing,Psyshock,Steel,7,7,1.0,Psychic,70,-45,-1.5555555555555556,7.0
Steel Wing,Seed Bomb,Steel,7,7,1.0,Grass,65,-45,-1.4444444444444444,7.0
Steel Wing,Aqua Jet,Steel,7,7,1.0,Water,45,-45,-1.0,7.0
Dragon Tail,Payback,Dragon,13,9,1.4444444444444444,Dark,110,-60,-1.8333333333333333,7.0
Charm,Stomp,Fairy,15,6,2.5,Normal,55,-40,-1.375,7.0
Steel Wing,Lunge,Steel,7,7,1.0,Bug,60,-45,-1.3333333333333333,7.0
Powder Snow,Techno Blast Chill,Ice,5,8,0.625,Ice,120,-55,-2.1818181818181817,7.0
Charge Beam,Heat Wave,Electric,5,11,0.45454545454545453,Fire,95,-75,-1.2666666666666666,7.0
Fire Fang,Weather Ball Water,Fire,8,5,1.6,Water,55,-35,-1.5714285714285714,7.0
Charge Beam,Blizzard,Electric,5,11,0.45454545454545453,Ice,140,-75,-1.8666666666666667,7.0
Bubble,Seed Flare,Water,8,11,0.7272727272727273,Grass,130,-75,-1.7333333333333334,7.0
Struggle Bug,Mega Drain,Bug,9,8,1.125,Grass,25,-55,-0.45454545454545453,7.0
Feint Attack,Thunder Punch,Dark,6,6,1.0,Electric,55,-40,-1.375,7.0
Dragon Tail,Flame Wheel,Dragon,13,9,1.4444444444444444,Fire,60,-55,-1.0909090909090908,7.0
Lock On,Mirror Shot,Normal,1,5,0.2,Steel,35,-35,-1.0,7.0
Charge Beam,Flash Cannon,Electric,5,11,0.45454545454545453,Steel,110,-70,-1.5714285714285714,7.0
Fire Fang,Cross Chop,Fire,8,5,1.6,Fighting,55,-35,-1.5714285714285714,7.0
Smack Down,Synchronoise,Rock,12,8,1.5,Psychic,80,-50,-1.6,7.0
Metal Sound,Rock Wrecker,Steel,3,8,0.375,Rock,110,-50,-2.2,7.0
Struggle Bug,Ice Beam,Bug,9,8,1.125,Ice,90,-55,-1.6363636363636365,7.0
Air Slash,Darkest Lariat,Flying,9,9,1.0,Dark,120,-60,-2.0,7.0
Lock On,Fell Stinger,Normal,1,5,0.2,Bug,20,-35,-0.5714285714285714,7.0
Counter,Fly,Fighting,8,7,1.1428571428571428,Flying,80,-45,-1.7777777777777777,7.0
Fire Fang,Mirror Shot,Fire,8,5,1.6,Steel,35,-35,-1.0,7.0
Fire Fang,Weather Ball Rock,Fire,8,5,1.6,Rock,55,-35,-1.5714285714285714,7.0
Bubble,Aeroblast Plus Plus,Water,8,11,0.7272727272727273,Flying,170,-75,-2.2666666666666666,7.0
Fire Fang,Weather Ball Ice,Fire,8,5,1.6,Ice,55,-35,-1.5714285714285714,7.0
Fire Fang,Weather Ball Fire,Fire,8,5,1.6,Fire,55,-35,-1.5714285714285714,7.0
Air Slash,Night Shade,Flying,9,9,1.0,Ghost,60,-55,-1.0909090909090908,7.0
Metal Sound,Earth Power,Steel,3,8,0.375,Ground,90,-55,-1.6363636363636365,7.0
Metal Sound,Psychic,Steel,3,8,0.375,Psychic,75,-55,-1.3636363636363635,7.0
Air Slash,Brave Bird,Flying,9,9,1.0,Flying,130,-55,-2.3636363636363638,7.0
Charge Beam,Hydro Pump,Electric,5,11,0.45454545454545453,Water,130,-75,-1.7333333333333334,7.0
Fire Fang,Psycho Boost,Fire,8,5,1.6,Psychic,70,-35,-2.0,7.0
Air Slash,Aurora Beam,Flying,9,9,1.0,Ice,80,-60,-1.3333333333333333,7.0
Geomancy,Shadow Force,Fairy,4,13,0.3076923076923077,Ghost,120,-90,-1.3333333333333333,7.0
Bubble,Dragon Ascent,Water,8,11,0.7272727272727273,Flying,150,-70,-2.142857142857143,7.0
Smack Down,Rock Wrecker,Rock,12,8,1.5,Rock,110,-50,-2.2,7.0
Smack Down,Techno Blast Normal,Rock,12,8,1.5,Normal,120,-55,-2.1818181818181817,7.0
Metal Sound,Meteor Mash,Steel,3,8,0.375,Steel,100,-50,-2.0,7.0
Smack Down,Techno Blast Burn,Rock,12,8,1.5,Fire,120,-55,-2.1818181818181817,7.0
Powder Snow,Submission,Ice,5,8,0.625,Fighting,60,-50,-1.2,7.0
Bubble,Boomburst,Water,8,11,0.7272727272727273,Normal,150,-70,-2.142857142857143,7.0
Struggle Bug,Submission,Bug,9,8,1.125,Fighting,60,-50,-1.2,7.0
Smack Down,Techno Blast Chill,Rock,12,8,1.5,Ice,120,-55,-2.1818181818181817,7.0
Bubble,Poltergeist,Water,8,11,0.7272727272727273,Ghost,150,-75,-2.0,7.0
Air Slash,Gyro Ball,Flying,9,9,1.0,Steel,80,-60,-1.3333333333333333,7.0
Fire Fang,Fell Stinger,Fire,8,5,1.6,Bug,20,-35,-0.5714285714285714,7.0
Dragon Tail,Megahorn,Dragon,13,9,1.4444444444444444,Bug,110,-55,-2.0,7.0
Air Slash,Psychic,Flying,9,9,1.0,Psychic,75,-55,-1.3636363636363635,7.0
Metal Sound,Water Pulse,Steel,3,8,0.375,Water,80,-55,-1.4545454545454546,7.0
Fire Fang,Sacred Sword,Fire,8,5,1.6,Fighting,60,-35,-1.7142857142857142,7.0
Steel Wing,Triple Axel,Steel,7,7,1.0,Ice,60,-45,-1.3333333333333333,7.0
Air Slash,Water Pulse,Flying,9,9,1.0,Water,80,-55,-1.4545454545454546,7.0
Struggle Bug,Dig,Bug,9,8,1.125,Ground,80,-50,-1.6,7.0
Air Slash,Flame Burst,Flying,9,9,1.0,Fire,70,-55,-1.2727272727272727,7.0
Struggle Bug,Flamethrower,Bug,9,8,1.125,Fire,90,-55,-1.6363636363636365,7.0
Powder Snow,Shadow Ball,Ice,5,8,0.625,Ghost,100,-55,-1.8181818181818181,7.0
Struggle Bug,Megahorn,Bug,9,8,1.125,Bug,110,-55,-2.0,7.0
Air Slash,Signal Beam,Flying,9,9,1.0,Bug,75,-55,-1.3636363636363635,7.0
Feint Attack,Mud Bomb,Dark,6,6,1.0,Ground,60,-40,-1.5,7.0
Bubble,Aeroblast,Water,8,11,0.7272727272727273,Flying,170,-75,-2.2666666666666666,7.0
Air Slash,Bulldoze,Flying,9,9,1.0,Ground,80,-60,-1.3333333333333333,7.0
Struggle Bug,Flame Wheel,Bug,9,8,1.125,Fire,60,-55,-1.0909090909090908,7.0
Feint Attack,X Scissor,Dark,6,6,1.0,Bug,65,-40,-1.625,7.0
Bubble,Return,Water,8,11,0.7272727272727273,Normal,130,-70,-1.8571428571428572,7.0
Metal Sound,Scald,Steel,3,8,0.375,Water,85,-50,-1.7,7.0
Bubble,Aeroblast Plus,Water,8,11,0.7272727272727273,Flying,170,-75,-2.2666666666666666,7.0
Smack Down,Feather Dance,Rock,12,8,1.5,Flying,35,-50,-0.7,7.0
Fire Fang,Power Up Punch,Fire,8,5,1.6,Fighting,20,-35,-0.5714285714285714,7.0
Dragon Tail,Flamethrower,Dragon,13,9,1.4444444444444444,Fire,90,-55,-1.6363636363636365,7.0
Air Slash,High Jump Kick,Flying,9,9,1.0,Fighting,110,-55,-2.0,7.0
Smack Down,Techno Blast Water,Rock,12,8,1.5,Water,120,-55,-2.1818181818181817,7.0
Infestation,Hyper Beam,Bug,6,12,0.5,Normal,150,-80,-1.875,7.0
Metal Sound,Last Resort,Steel,3,8,0.375,Normal,90,-55,-1.6363636363636365,7.0
Air Slash,Air Cutter,Flying,9,9,1.0,Flying,60,-55,-1.0909090909090908,7.0
Smack Down,Techno Blast Shock,Rock,12,8,1.5,Electric,120,-55,-2.1818181818181817,7.0
Dragon Tail,Psybeam,Dragon,13,9,1.4444444444444444,Psychic,70,-60,-1.1666666666666667,7.0
Dragon Tail,Stone Edge,Dragon,13,9,1.4444444444444444,Rock,100,-55,-1.8181818181818181,7.0
Fire Fang,Muddy Water,Fire,8,5,1.6,Water,35,-35,-1.0,7.0
Steel Wing,Wildbolt Storm,Steel,7,7,1.0,Electric,60,-45,-1.3333333333333333,7.0
Steel Wing,Sandsear Storm,Steel,7,7,1.0,Ground,60,-45,-1.3333333333333333,7.0
Struggle Bug,Stone Edge,Bug,9,8,1.125,Rock,100,-55,-1.8181818181818181,7.0
Fire Fang,Razor Shell,Fire,8,5,1.6,Water,35,-35,-1.0,7.0
Smack Down,Leaf Storm,Rock,12,8,1.5,Grass,130,-55,-2.3636363636363638,7.0
Metal Sound,Volt Tackle,Steel,3,8,0.375,Electric,90,-50,-1.8,7.0
Smack Down,Tri Attack,Rock,12,8,1.5,Normal,65,-50,-1.3,7.0
Steel Wing,Bleakwind Storm,Steel,7,7,1.0,Flying,60,-45,-1.3333333333333333,7.0
Bubble,Frustration,Water,8,11,0.7272727272727273,Normal,10,-70,-0.14285714285714285,7.0
Air Slash,High Horsepower,Flying,9,9,1.0,Ground,100,-60,-1.6666666666666667,7.0
Fire Fang,Night Slash,Fire,8,5,1.6,Dark,50,-35,-1.4285714285714286,7.0
Air Slash,Techno Blast Water,Flying,9,9,1.0,Water,120,-55,-2.1818181818181817,7.0
Feint Attack,Aerial Ace,Dark,6,6,1.0,Flying,55,-40,-1.375,7.0
Lock On,Psycho Boost,Normal,1,5,0.2,Psychic,70,-35,-2.0,7.0
Struggle Bug,Iron Head,Bug,9,8,1.125,Steel,70,-50,-1.4,7.0
Smack Down,Sky Attack,Rock,12,8,1.5,Flying,75,-50,-1.5,7.0
Feint Attack,Drill Peck,Dark,6,6,1.0,Flying,65,-40,-1.625,7.0
Struggle Bug,Parabolic Charge,Bug,9,8,1.125,Electric,65,-55,-1.1818181818181819,7.0
Air Slash,Techno Blast Shock,Flying,9,9,1.0,Electric,120,-55,-2.1818181818181817,7.0
Powder Snow,Ice Beam,Ice,5,8,0.625,Ice,90,-55,-1.6363636363636365,7.0
Feint Attack,Heart Stamp,Dark,6,6,1.0,Psychic,40,-40,-1.0,7.0
Metal Sound,Power Whip,Steel,3,8,0.375,Grass,90,-50,-1.8,7.0
Air Slash,Leaf Storm,Flying,9,9,1.0,Grass,130,-55,-2.3636363636363638,7.0
Feint Attack,Ice Punch,Dark,6,6,1.0,Ice,55,-40,-1.375,7.0
Feint Attack,Poison Fang,Dark,6,6,1.0,Poison,45,-40,-1.125,7.0
Counter,Wildbolt Storm,Fighting,8,7,1.1428571428571428,Electric,60,-45,-1.3333333333333333,7.0
Struggle Bug,Thunderbolt,Bug,9,8,1.125,Electric,90,-55,-1.6363636363636365,7.0
Metal Sound,Air Cutter,Steel,3,8,0.375,Flying,60,-55,-1.0909090909090908,7.0
Air Slash,Techno Blast Chill,Flying,9,9,1.0,Ice,120,-55,-2.1818181818181817,7.0
Charge Beam,Dazzling Gleam,Electric,5,11,0.45454545454545453,Fairy,110,-70,-1.5714285714285714,7.0
Powder Snow,Dark Pulse,Ice,5,8,0.625,Dark,80,-50,-1.6,7.0
Air Slash,Aura Sphere,Flying,9,9,1.0,Fighting,100,-55,-1.8181818181818181,7.0
Lock On,Weather Ball Water,Normal,1,5,0.2,Water,55,-35,-1.5714285714285714,7.0
Lock On,Weather Ball Ice,Normal,1,5,0.2,Ice,55,-35,-1.5714285714285714,7.0
Fire Fang,Cross Poison,Fire,8,5,1.6,Poison,50,-35,-1.4285714285714286,7.0
Metal Sound,Synchronoise,Steel,3,8,0.375,Psychic,80,-50,-1.6,7.0
Metal Sound,Trailblaze,Steel,3,8,0.375,Grass,65,-50,-1.3,7.0
Powder Snow,Stone Edge,Ice,5,8,0.625,Rock,100,-55,-1.8181818181818181,7.0
Air Slash,Techno Blast Normal,Flying,9,9,1.0,Normal,120,-55,-2.1818181818181817,7.0
Powder Snow,Dig,Ice,5,8,0.625,Ground,80,-50,-1.6,7.0
Powder Snow,Flamethrower,Ice,5,8,0.625,Fire,90,-55,-1.6363636363636365,7.0
Lock On,Weather Ball Fire,Normal,1,5,0.2,Fire,55,-35,-1.5714285714285714,7.0
Powder Snow,Megahorn,Ice,5,8,0.625,Bug,110,-55,-2.0,7.0
Powder Snow,Flame Wheel,Ice,5,8,0.625,Fire,60,-55,-1.0909090909090908,7.0
Air Slash,Payback,Flying,9,9,1.0,Dark,110,-60,-1.8333333333333333,7.0
Metal Sound,Scorching Sands,Steel,3,8,0.375,Ground,80,-50,-1.6,7.0
Fire Fang,Bone Club,Fire,8,5,1.6,Ground,40,-35,-1.1428571428571428,7.0
Air Slash,Techno Blast Burn,Flying,9,9,1.0,Fire,120,-55,-2.1818181818181817,7.0
Struggle Bug,Shadow Ball,Bug,9,8,1.125,Ghost,100,-55,-1.8181818181818181,7.0
Fire Fang,Dragon Claw,Fire,8,5,1.6,Dragon,50,-35,-1.4285714285714286,7.0
Air Slash,Overheat,Flying,9,9,1.0,Fire,130,-55,-2.3636363636363638,7.0
Fire Fang,Leaf Blade,Fire,8,5,1.6,Grass,70,-35,-2.0,7.0
Counter,Sandsear Storm,Fighting,8,7,1.1428571428571428,Ground,60,-45,-1.3333333333333333,7.0
Counter,Liquidation,Fighting,8,7,1.1428571428571428,Water,70,-45,-1.5555555555555556,7.0
Air Slash,Mist Ball,Flying,9,9,1.0,Psychic,120,-60,-2.0,7.0
Air Slash,Precipice Blades,Flying,9,9,1.0,Ground,130,-60,-2.1666666666666665,7.0
Counter,Mystical Fire,Fighting,8,7,1.1428571428571428,Fire,60,-45,-1.3333333333333333,7.0
Air Slash,Origin Pulse,Flying,9,9,1.0,Water,130,-60,-2.1666666666666665,7.0
Fire Fang,Aqua Tail,Fire,8,5,1.6,Water,55,-35,-1.5714285714285714,7.0
Air Slash,Meteor Beam,Flying,9,9,1.0,Rock,120,-60,-2.0,7.0
Counter,Fusion Flare,Fighting,8,7,1.1428571428571428,Fire,90,-45,-2.0,7.0
Counter,Fusion Bolt,Fighting,8,7,1.1428571428571428,Electric,90,-45,-2.0,7.0
Charge Beam,Gunk Shot,Electric,5,11,0.45454545454545453,Poison,130,-75,-1.7333333333333334,7.0
Air Slash,Outrage,Flying,9,9,1.0,Dragon,110,-60,-1.8333333333333333,7.0
Metal Sound,Octazooka,Steel,3,8,0.375,Water,50,-50,-1.0,7.0
Air Slash,Mirror Coat,Flying,9,9,1.0,Psychic,60,-55,-1.0909090909090908,7.0
Metal Sound,Oblivion Wing,Steel,3,8,0.375,Flying,85,-50,-1.7,7.0
Metal Sound,Spacial Rend,Steel,3,8,0.375,Dragon,95,-50,-1.9,7.0
Air Slash,Energy Ball,Flying,9,9,1.0,Grass,90,-55,-1.6363636363636365,7.0
Metal Sound,Crabhammer,Steel,3,8,0.375,Water,85,-50,-1.7,7.0
Metal Sound,Natures Madness,Steel,3,8,0.375,Fairy,80,-50,-1.6,7.0
Smack Down,Brave Bird,Rock,12,8,1.5,Flying,130,-55,-2.3636363636363638,7.0
Metal Sound,Hyper Fang,Steel,3,8,0.375,Normal,80,-50,-1.6,7.0
Air Slash,Luster Purge,Flying,9,9,1.0,Psychic,120,-60,-2.0,7.0
Struggle Bug,Draining Kiss,Bug,9,8,1.125,Fairy,60,-55,-1.0909090909090908,7.0
Fire Fang,Shadow Punch,Fire,8,5,1.6,Ghost,40,-35,-1.1428571428571428,7.0
Air Slash,Earth Power,Flying,9,9,1.0,Ground,90,-55,-1.6363636363636365,7.0
Smack Down,Aura Sphere,Rock,12,8,1.5,Fighting,100,-55,-1.8181818181818181,7.0
Feint Attack,Vice Grip,Dark,6,6,1.0,Normal,40,-40,-1.0,7.0
Feint Attack,Sludge,Dark,6,6,1.0,Poison,50,-40,-1.25,7.0
Counter,Bleakwind Storm,Fighting,8,7,1.1428571428571428,Flying,60,-45,-1.3333333333333333,7.0
Lock On,Breaking Swipe,Normal,1,5,0.2,Dragon,50,-35,-1.4285714285714286,7.0
Fire Fang,Horn Attack,Fire,8,5,1.6,Normal,40,-35,-1.1428571428571428,7.0
Air Slash,Last Resort,Flying,9,9,1.0,Normal,90,-55,-1.6363636363636365,7.0
Fire Fang,Body Slam,Fire,8,5,1.6,Normal,60,-35,-1.7142857142857142,7.0
Feint Attack,Bubble Beam,Dark,6,6,1.0,Water,25,-40,-0.625,7.0
Fire Fang,Rest,Fire,8,5,1.6,Normal,50,-35,-1.4285714285714286,7.0
Metal Sound,Aura Sphere,Steel,3,8,0.375,Fighting,100,-55,-1.8181818181818181,7.0
Counter,Triple Axel,Fighting,8,7,1.1428571428571428,Ice,60,-45,-1.3333333333333333,7.0
Powder Snow,Mega Drain,Ice,5,8,0.625,Grass,25,-55,-0.45454545454545453,7.0
Air Slash,Acrobatics,Flying,9,9,1.0,Flying,110,-60,-1.8333333333333333,7.0
Feint Attack,Low Sweep,Dark,6,6,1.0,Fighting,40,-40,-1.0,7.0
Counter,Icy Wind,Fighting,8,7,1.1428571428571428,Ice,60,-45,-1.3333333333333333,7.0
Metal Sound,Dynamic Punch,Steel,3,8,0.375,Fighting,90,-50,-1.8,7.0
Metal Sound,Brine,Steel,3,8,0.375,Water,60,-50,-1.2,7.0
Smack Down,Oblivion Wing,Rock,12,8,1.5,Flying,85,-50,-1.7,7.0
Charge Beam,Frustration,Electric,5,11,0.45454545454545453,Normal,10,-70,-0.14285714285714285,7.0
Charge Beam,Return,Electric,5,11,0.45454545454545453,Normal,130,-70,-1.8571428571428572,7.0
Bubble,Hydro Pump,Water,8,11,0.7272727272727273,Water,130,-75,-1.7333333333333334,7.0
Air Slash,Flame Wheel,Flying,9,9,1.0,Fire,60,-55,-1.0909090909090908,7.0
Counter,Close Combat,Fighting,8,7,1.1428571428571428,Fighting,100,-45,-2.2222222222222223,7.0
Steel Wing,Frenzy Plant,Steel,7,7,1.0,Grass,100,-45,-2.2222222222222223,7.0
Smack Down,Natures Madness,Rock,12,8,1.5,Fairy,80,-50,-1.6,7.0
Struggle Bug,Flame Burst,Bug,9,8,1.125,Fire,70,-55,-1.2727272727272727,7.0
Rock Smash,Drill Run,Fighting,9,7,1.2857142857142858,Ground,80,-45,-1.7777777777777777,7.0
Infestation,Seed Flare,Bug,6,12,0.5,Grass,130,-75,-1.7333333333333334,7.0
Counter,Wrap Pink,Fighting,8,7,1.1428571428571428,Normal,25,-45,-0.5555555555555556,7.0
Counter,Wrap Green,Fighting,8,7,1.1428571428571428,Normal,25,-45,-0.5555555555555556,7.0
Dragon Tail,Thunder,Dragon,13,9,1.4444444444444444,Electric,100,-60,-1.6666666666666667,7.0
Bubble,Gunk Shot,Water,8,11,0.7272727272727273,Poison,130,-75,-1.7333333333333334,7.0
Dragon Tail,High Jump Kick,Dragon,13,9,1.4444444444444444,Fighting,110,-55,-2.0,7.0
Rock Smash,Aqua Jet,Fighting,9,7,1.2857142857142858,Water,45,-45,-1.0,7.0
Smack Down,Spacial Rend,Rock,12,8,1.5,Dragon,95,-50,-1.9,7.0
Lock On,Dragon Claw,Normal,1,5,0.2,Dragon,50,-35,-1.4285714285714286,7.0
Struggle Bug,Flame Charge,Bug,9,8,1.125,Fire,65,-50,-1.3,7.0
Air Slash,Megahorn,Flying,9,9,1.0,Bug,110,-55,-2.0,7.0
Dragon Tail,Power Gem,Dragon,13,9,1.4444444444444444,Rock,80,-60,-1.3333333333333333,7.0
Struggle Bug,Signal Beam,Bug,9,8,1.125,Bug,75,-55,-1.3636363636363635,7.0
Powder Snow,Scald,Ice,5,8,0.625,Water,85,-50,-1.7,7.0
Feint Attack,Sand Tomb,Dark,6,6,1.0,Ground,25,-40,-0.625,7.0
Metal Sound,Techno Blast Chill,Steel,3,8,0.375,Ice,120,-55,-2.1818181818181817,7.0
Counter,Silver Wind,Fighting,8,7,1.1428571428571428,Bug,60,-45,-1.3333333333333333,7.0
Feint Attack,Rock Blast,Dark,6,6,1.0,Rock,50,-40,-1.25,7.0
Powder Snow,Psychic,Ice,5,8,0.625,Psychic,75,-55,-1.3636363636363635,7.0
Counter,Avalanche,Fighting,8,7,1.1428571428571428,Ice,90,-45,-2.0,7.0
Dragon Tail,Shadow Ball,Dragon,13,9,1.4444444444444444,Ghost,100,-55,-1.8181818181818181,7.0
Counter,Wild Charge,Fighting,8,7,1.1428571428571428,Electric,100,-45,-2.2222222222222223,7.0
Rock Smash,Discharge,Fighting,9,7,1.2857142857142858,Electric,65,-45,-1.4444444444444444,7.0
Air Slash,Flamethrower,Flying,9,9,1.0,Fire,90,-55,-1.6363636363636365,7.0
Metal Sound,Techno Blast Water,Steel,3,8,0.375,Water,120,-55,-2.1818181818181817,7.0
Infestation,Poltergeist,Bug,6,12,0.5,Ghost,150,-75,-2.0,7.0
Steel Wing,Acid Spray,Steel,7,7,1.0,Poison,20,-45,-0.4444444444444444,7.0
Dragon Tail,Parabolic Charge,Dragon,13,9,1.4444444444444444,Electric,65,-55,-1.1818181818181819,7.0
Metal Sound,Thunderbolt,Steel,3,8,0.375,Electric,90,-55,-1.6363636363636365,7.0
Powder Snow,Water Pulse,Ice,5,8,0.625,Water,80,-55,-1.4545454545454546,7.0
Smack Down,Octazooka,Rock,12,8,1.5,Water,50,-50,-1.0,7.0
Feint Attack,Surf,Dark,6,6,1.0,Water,65,-40,-1.625,7.0
