Fast Name,Charged Name,Fast Type,Fast Power,Fast Energy,Fast Power Per Energy,Charged Type,Charged Power,Charged Energy,Charged Power Per Energy,Charged Rate
Take Down,Super Power,Normal,8,10,0.8,Fighting,85,-50,-1.7,5.0
Ice Shard,Synchronoise,Ice,12,12,1.0,Psychic,80,-50,-1.6,5.0
Ice Shard,Flying Press,Ice,12,12,1.0,Fighting,110,-50,-2.2,5.0
Ice Shard,Aura Sphere,Ice,12,12,1.0,Fighting,90,-50,-1.8,5.0
Ice Shard,Rock Wrecker,Ice,12,12,1.0,Rock,110,-50,-2.2,5.0
Ice Shard,Hydro Cannon,Ice,12,12,1.0,Water,90,-50,-1.8,5.0
Ice Shard,Avalanche,Ice,12,12,1.0,Ice,90,-50,-1.8,5.0
Ice Shard,Wild Charge,Ice,12,12,1.0,Electric,90,-50,-1.8,5.0
Ice Shard,Aurora Beam,Ice,12,12,1.0,Ice,80,-50,-1.6,5.0
Ice Shard,Shadow Ball,Ice,12,12,1.0,Ghost,100,-50,-2.0,5.0
Ice Shard,Iron Head,Ice,12,12,1.0,Steel,60,-50,-1.2,5.0
Ice Shard,Parabolic Charge,Ice,12,12,1.0,Electric,65,-50,-1.3,5.0
Take Down,Tri Attack,Normal,8,10,0.8,Normal,75,-50,-1.5,5.0
Ice Shard,Thunderbolt,Ice,12,12,1.0,Electric,80,-50,-1.6,5.0
Ice Shard,Dragon Pulse,Ice,12,12,1.0,Dragon,90,-50,-1.8,5.0
Ice Shard,Draining Kiss,Ice,12,12,1.0,Fairy,60,-50,-1.2,5.0
Ice Shard,Dazzling Gleam,Ice,12,12,1.0,Fairy,100,-50,-2.0,5.0
Ice Shard,Play Rough,Ice,12,12,1.0,Fairy,90,-50,-1.8,5.0
Ice Shard,Sludge Bomb,Ice,12,12,1.0,Poison,80,-50,-1.6,5.0
Take Down,Fly,Normal,8,10,0.8,Flying,80,-50,-1.6,5.0
Take Down,Rock Wrecker,Normal,8,10,0.8,Rock,110,-50,-2.2,5.0
Ice Shard,Bulldoze,Ice,12,12,1.0,Ground,80,-50,-1.6,5.0
Ice Shard,Signal Beam,Ice,12,12,1.0,Bug,75,-50,-1.5,5.0
Ice Shard,Flame Burst,Ice,12,12,1.0,Fire,70,-50,-1.4,5.0
Take Down,Aura Sphere,Normal,8,10,0.8,Fighting,90,-50,-1.8,5.0
Ice Shard,Brine,Ice,12,12,1.0,Water,60,-50,-1.2,5.0
Ice Shard,Water Pulse,Ice,12,12,1.0,Water,70,-50,-1.4,5.0
Ice Shard,Scald,Ice,12,12,1.0,Water,80,-50,-1.6,5.0
Take Down,Flying Press,Normal,8,10,0.8,Fighting,110,-50,-2.2,5.0
Ice Shard,Psychic,Ice,12,12,1.0,Psychic,90,-50,-1.8,5.0
Ice Shard,Psystrike,Ice,12,12,1.0,Psychic,90,-50,-1.8,5.0
Ice Shard,Power Whip,Ice,12,12,1.0,Grass,90,-50,-1.8,5.0
Ice Shard,Air Cutter,Ice,12,12,1.0,Flying,60,-50,-1.2,5.0
Ice Shard,Swift,Ice,12,12,1.0,Normal,60,-50,-1.2,5.0
Ice Shard,Stomp,Ice,12,12,1.0,Normal,55,-50,-1.1,5.0
Ice Shard,Hyper Fang,Ice,12,12,1.0,Normal,80,-50,-1.6,5.0
Take Down,Synchronoise,Normal,8,10,0.8,Psychic,80,-50,-1.6,5.0
Ice Shard,Dynamic Punch,Ice,12,12,1.0,Fighting,90,-50,-1.8,5.0
Take Down,Octazooka,Normal,8,10,0.8,Water,50,-50,-1.0,5.0
Take Down,Crabhammer,Normal,8,10,0.8,Water,85,-50,-1.7,5.0
Take Down,Earth Power,Normal,8,10,0.8,Ground,100,-50,-2.0,5.0
Take Down,Acid Spray,Normal,8,10,0.8,Poison,20,-50,-0.4,5.0
Frost Breath,Vice Grip,Ice,10,8,1.25,Normal,35,-33,-1.0606060606060606,5.0
Take Down,Dynamic Punch,Normal,8,10,0.8,Fighting,90,-50,-1.8,5.0
Take Down,Hyper Fang,Normal,8,10,0.8,Normal,80,-50,-1.6,5.0
Frost Breath,Ice Punch,Ice,10,8,1.25,Ice,50,-33,-1.5151515151515151,5.0
Frost Breath,Heart Stamp,Ice,10,8,1.25,Psychic,40,-33,-1.2121212121212122,5.0
Frost Breath,Discharge,Ice,10,8,1.25,Electric,65,-33,-1.9696969696969697,5.0
Take Down,Stomp,Normal,8,10,0.8,Normal,55,-50,-1.1,5.0
Frost Breath,Drill Peck,Ice,10,8,1.25,Flying,65,-33,-1.9696969696969697,5.0
Take Down,Swift,Normal,8,10,0.8,Normal,60,-50,-1.2,5.0
Frost Breath,Aerial Ace,Ice,10,8,1.25,Flying,55,-33,-1.6666666666666667,5.0
Take Down,Air Cutter,Normal,8,10,0.8,Flying,60,-50,-1.2,5.0
Take Down,Power Whip,Normal,8,10,0.8,Grass,90,-50,-1.8,5.0
Frost Breath,Poison Fang,Ice,10,8,1.25,Poison,35,-33,-1.0606060606060606,5.0
Frost Breath,Night Slash,Ice,10,8,1.25,Dark,50,-33,-1.5151515151515151,5.0
Frost Breath,Bubble Beam,Ice,10,8,1.25,Water,45,-33,-1.3636363636363635,5.0
Frost Breath,Low Sweep,Ice,10,8,1.25,Fighting,40,-33,-1.2121212121212122,5.0
Frost Breath,Aqua Jet,Ice,10,8,1.25,Water,45,-33,-1.3636363636363635,5.0
Frost Breath,Aqua Tail,Ice,10,8,1.25,Water,50,-33,-1.5151515151515151,5.0
Frost Breath,Seed Bomb,Ice,10,8,1.25,Grass,55,-33,-1.6666666666666667,5.0
Frost Breath,Psyshock,Ice,10,8,1.25,Psychic,65,-33,-1.9696969696969697,5.0
Frost Breath,Ancient Power,Ice,10,8,1.25,Rock,70,-33,-2.121212121212121,5.0
Take Down,Psystrike,Normal,8,10,0.8,Psychic,90,-50,-1.8,5.0
Take Down,Psychic,Normal,8,10,0.8,Psychic,90,-50,-1.8,5.0
Take Down,Scald,Normal,8,10,0.8,Water,80,-50,-1.6,5.0
Frost Breath,Shadow Sneak,Ice,10,8,1.25,Ghost,50,-33,-1.5151515151515151,5.0
Frost Breath,Shadow Punch,Ice,10,8,1.25,Ghost,40,-33,-1.2121212121212122,5.0
Frost Breath,Ominous Wind,Ice,10,8,1.25,Ghost,50,-33,-1.5151515151515151,5.0
Take Down,Water Pulse,Normal,8,10,0.8,Water,70,-50,-1.4,5.0
Frost Breath,Magnet Bomb,Ice,10,8,1.25,Steel,70,-33,-2.121212121212121,5.0
Frost Breath,Sludge,Ice,10,8,1.25,Poison,50,-33,-1.5151515151515151,5.0
Quick Attack,Psycho Boost,Normal,8,10,0.8,Psychic,70,-50,-1.4,5.0
Take Down,Aurora Beam,Normal,8,10,0.8,Ice,80,-50,-1.6,5.0
Frost Breath,Wrap,Ice,10,8,1.25,Normal,60,-33,-1.8181818181818181,5.0
Ice Shard,Fly,Ice,12,12,1.0,Flying,80,-50,-1.6,5.0
Take Down,Meteor Mash,Normal,8,10,0.8,Steel,100,-50,-2.0,5.0
Ice Shard,Tri Attack,Ice,12,12,1.0,Normal,75,-50,-1.5,5.0
Ice Shard,Feather Dance,Ice,12,12,1.0,Flying,35,-50,-0.7,5.0
Take Down,Last Resort,Normal,8,10,0.8,Normal,90,-50,-1.8,5.0
Ice Shard,Submission,Ice,12,12,1.0,Fighting,60,-50,-1.2,5.0
Take Down,Hydro Cannon,Normal,8,10,0.8,Water,90,-50,-1.8,5.0
Take Down,Blast Burn,Normal,8,10,0.8,Fire,110,-50,-2.2,5.0
Take Down,Frenzy Plant,Normal,8,10,0.8,Grass,100,-50,-2.0,5.0
Take Down,Psycho Boost,Normal,8,10,0.8,Psychic,70,-50,-1.4,5.0
Take Down,Surf,Normal,8,10,0.8,Water,65,-50,-1.3,5.0
Take Down,Foul Play,Normal,8,10,0.8,Dark,70,-50,-1.4,5.0
Take Down,Outrage,Normal,8,10,0.8,Dragon,110,-50,-2.2,5.0
Ice Shard,Bug Buzz,Ice,12,12,1.0,Bug,100,-50,-2.0,5.0
Take Down,Mirror Coat,Normal,8,10,0.8,Psychic,60,-50,-1.2,5.0
Take Down,Energy Ball,Normal,8,10,0.8,Grass,90,-50,-1.8,5.0
Take Down,Grass Knot,Normal,8,10,0.8,Grass,90,-50,-1.8,5.0
Ice Shard,Dragon Ascent,Ice,12,12,1.0,Flying,140,-50,-2.8,5.0
Ice Shard,Mega Drain,Ice,12,12,1.0,Grass,25,-50,-0.5,5.0
Take Down,Heavy Slam,Normal,8,10,0.8,Steel,70,-50,-1.4,5.0
Ice Shard,Oblivion Wing,Ice,12,12,1.0,Flying,85,-50,-1.7,5.0
Ice Shard,Natures Madness,Ice,12,12,1.0,Fairy,90,-50,-1.8,5.0
Ice Shard,Trailblaze,Ice,12,12,1.0,Grass,65,-50,-1.3,5.0
Ice Shard,Scorching Sands,Ice,12,12,1.0,Ground,95,-50,-1.9,5.0
Take Down,Gyro Ball,Normal,8,10,0.8,Steel,80,-50,-1.6,5.0
Take Down,Night Shade,Normal,8,10,0.8,Ghost,60,-50,-1.2,5.0
Ice Shard,Darkest Lariat,Ice,12,12,1.0,Dark,80,-50,-1.6,5.0
Take Down,Sky Attack,Normal,8,10,0.8,Flying,80,-50,-1.6,5.0
Take Down,Avalanche,Normal,8,10,0.8,Ice,90,-50,-1.8,5.0
Take Down,Wild Charge,Normal,8,10,0.8,Electric,90,-50,-1.8,5.0
Quick Attack,Frenzy Plant,Normal,8,10,0.8,Grass,100,-50,-2.0,5.0
Ice Shard,Rock Slide,Ice,12,12,1.0,Rock,80,-50,-1.6,5.0
Extrasensory,Flame Wheel,Psychic,12,12,1.0,Fire,60,-50,-1.2,5.0
Extrasensory,Ice Beam,Psychic,12,12,1.0,Ice,90,-50,-1.8,5.0
Extrasensory,Psybeam,Psychic,12,12,1.0,Psychic,70,-50,-1.4,5.0
Extrasensory,Cross Chop,Psychic,12,12,1.0,Fighting,50,-50,-1.0,5.0
Extrasensory,Dig,Psychic,12,12,1.0,Ground,100,-50,-2.0,5.0
Extrasensory,Flamethrower,Psychic,12,12,1.0,Fire,70,-50,-1.4,5.0
Quick Attack,Blast Burn,Normal,8,10,0.8,Fire,110,-50,-2.2,5.0
Extrasensory,Dark Pulse,Psychic,12,12,1.0,Dark,80,-50,-1.6,5.0
Tackle,Horn Drill,Normal,5,5,1.0,Normal,9000,-25,-360.0,5.0
Tackle,Fissure,Normal,5,5,1.0,Ground,9001,-25,-360.04,5.0
Fire Spin,Darkest Lariat,Fire,14,10,1.4,Dark,80,-50,-1.6,5.0
Fire Spin,Scorching Sands,Fire,14,10,1.4,Ground,95,-50,-1.9,5.0
Fire Spin,Trailblaze,Fire,14,10,1.4,Grass,65,-50,-1.3,5.0
Fire Spin,Natures Madness,Fire,14,10,1.4,Fairy,90,-50,-1.8,5.0
Fire Spin,Oblivion Wing,Fire,14,10,1.4,Flying,85,-50,-1.7,5.0
Fire Spin,Dragon Ascent,Fire,14,10,1.4,Flying,140,-50,-2.8,5.0
Fire Spin,Feather Dance,Fire,14,10,1.4,Flying,35,-50,-0.7,5.0
Fire Spin,Tri Attack,Fire,14,10,1.4,Normal,75,-50,-1.5,5.0
Fire Spin,Fly,Fire,14,10,1.4,Flying,80,-50,-1.6,5.0
Fire Spin,Rock Wrecker,Fire,14,10,1.4,Rock,110,-50,-2.2,5.0
Fire Spin,Aura Sphere,Fire,14,10,1.4,Fighting,90,-50,-1.8,5.0
Fire Spin,Flying Press,Fire,14,10,1.4,Fighting,110,-50,-2.2,5.0
Fire Spin,Synchronoise,Fire,14,10,1.4,Psychic,80,-50,-1.6,5.0
Fire Spin,Shadow Bone,Fire,14,10,1.4,Ghost,80,-50,-1.6,5.0
Fire Spin,Super Power,Fire,14,10,1.4,Fighting,85,-50,-1.7,5.0
Fire Spin,Octazooka,Fire,14,10,1.4,Water,50,-50,-1.0,5.0
Extrasensory,Drill Run,Psychic,12,12,1.0,Ground,80,-50,-1.6,5.0
Extrasensory,Mega Drain,Psychic,12,12,1.0,Grass,25,-50,-0.5,5.0
Extrasensory,Bug Buzz,Psychic,12,12,1.0,Bug,100,-50,-2.0,5.0
Extrasensory,Submission,Psychic,12,12,1.0,Fighting,60,-50,-1.2,5.0
Extrasensory,Aurora Beam,Psychic,12,12,1.0,Ice,80,-50,-1.6,5.0
Extrasensory,Dynamic Punch,Psychic,12,12,1.0,Fighting,90,-50,-1.8,5.0
Extrasensory,Hyper Fang,Psychic,12,12,1.0,Normal,80,-50,-1.6,5.0
Extrasensory,Swift,Psychic,12,12,1.0,Normal,60,-50,-1.2,5.0
Extrasensory,Air Cutter,Psychic,12,12,1.0,Flying,60,-50,-1.2,5.0
Extrasensory,Power Whip,Psychic,12,12,1.0,Grass,90,-50,-1.8,5.0
Extrasensory,Psystrike,Psychic,12,12,1.0,Psychic,90,-50,-1.8,5.0
Extrasensory,Psychic,Psychic,12,12,1.0,Psychic,90,-50,-1.8,5.0
Extrasensory,Scald,Psychic,12,12,1.0,Water,80,-50,-1.6,5.0
Extrasensory,Water Pulse,Psychic,12,12,1.0,Water,70,-50,-1.4,5.0
Extrasensory,Brine,Psychic,12,12,1.0,Water,60,-50,-1.2,5.0
Extrasensory,Flame Burst,Psychic,12,12,1.0,Fire,70,-50,-1.4,5.0
Fire Spin,Crabhammer,Fire,14,10,1.4,Water,85,-50,-1.7,5.0
Extrasensory,Signal Beam,Psychic,12,12,1.0,Bug,75,-50,-1.5,5.0
Extrasensory,Sludge Bomb,Psychic,12,12,1.0,Poison,80,-50,-1.6,5.0
Extrasensory,Play Rough,Psychic,12,12,1.0,Fairy,90,-50,-1.8,5.0
Extrasensory,Dazzling Gleam,Psychic,12,12,1.0,Fairy,100,-50,-2.0,5.0
Extrasensory,Draining Kiss,Psychic,12,12,1.0,Fairy,60,-50,-1.2,5.0
Extrasensory,Dragon Pulse,Psychic,12,12,1.0,Dragon,90,-50,-1.8,5.0
Extrasensory,Thunderbolt,Psychic,12,12,1.0,Electric,80,-50,-1.6,5.0
Extrasensory,Parabolic Charge,Psychic,12,12,1.0,Electric,65,-50,-1.3,5.0
Extrasensory,Iron Head,Psychic,12,12,1.0,Steel,60,-50,-1.2,5.0
Extrasensory,Shadow Ball,Psychic,12,12,1.0,Ghost,100,-50,-2.0,5.0
Extrasensory,Power Gem,Psychic,12,12,1.0,Rock,80,-50,-1.6,5.0
Extrasensory,Rock Slide,Psychic,12,12,1.0,Rock,80,-50,-1.6,5.0
Extrasensory,Rock Tomb,Psychic,12,12,1.0,Rock,70,-50,-1.4,5.0
Extrasensory,Bulldoze,Psychic,12,12,1.0,Ground,80,-50,-1.6,5.0
Fire Spin,Earth Power,Fire,14,10,1.4,Ground,100,-50,-2.0,5.0
Fire Spin,Acid Spray,Fire,14,10,1.4,Poison,20,-50,-0.4,5.0
Fire Spin,Meteor Mash,Fire,14,10,1.4,Steel,100,-50,-2.0,5.0
Fire Spin,Brine,Fire,14,10,1.4,Water,60,-50,-1.2,5.0
Fire Spin,Flame Burst,Fire,14,10,1.4,Fire,70,-50,-1.4,5.0
Fire Spin,Signal Beam,Fire,14,10,1.4,Bug,75,-50,-1.5,5.0
Fire Spin,Bulldoze,Fire,14,10,1.4,Ground,80,-50,-1.6,5.0
Fire Spin,Sludge Bomb,Fire,14,10,1.4,Poison,80,-50,-1.6,5.0
Fire Spin,Play Rough,Fire,14,10,1.4,Fairy,90,-50,-1.8,5.0
Fire Spin,Dazzling Gleam,Fire,14,10,1.4,Fairy,100,-50,-2.0,5.0
Fire Spin,Draining Kiss,Fire,14,10,1.4,Fairy,60,-50,-1.2,5.0
Fire Spin,Dragon Pulse,Fire,14,10,1.4,Dragon,90,-50,-1.8,5.0
Fire Spin,Thunderbolt,Fire,14,10,1.4,Electric,80,-50,-1.6,5.0
Fire Spin,Parabolic Charge,Fire,14,10,1.4,Electric,65,-50,-1.3,5.0
Fire Spin,Iron Head,Fire,14,10,1.4,Steel,60,-50,-1.2,5.0
Fire Spin,Water Pulse,Fire,14,10,1.4,Water,70,-50,-1.4,5.0
Fire Spin,Shadow Ball,Fire,14,10,1.4,Ghost,100,-50,-2.0,5.0
Fire Spin,Rock Slide,Fire,14,10,1.4,Rock,80,-50,-1.6,5.0
Fire Spin,Rock Tomb,Fire,14,10,1.4,Rock,70,-50,-1.4,5.0
Fire Spin,Submission,Fire,14,10,1.4,Fighting,60,-50,-1.2,5.0
Fire Spin,Bug Buzz,Fire,14,10,1.4,Bug,100,-50,-2.0,5.0
Fire Spin,Mega Drain,Fire,14,10,1.4,Grass,25,-50,-0.5,5.0
Fire Spin,Drill Run,Fire,14,10,1.4,Ground,80,-50,-1.6,5.0
Fire Spin,Ice Beam,Fire,14,10,1.4,Ice,90,-50,-1.8,5.0
Fire Spin,Psybeam,Fire,14,10,1.4,Psychic,70,-50,-1.4,5.0
Fire Spin,Cross Chop,Fire,14,10,1.4,Fighting,50,-50,-1.0,5.0
Fire Spin,Dig,Fire,14,10,1.4,Ground,100,-50,-2.0,5.0
Fire Spin,Flamethrower,Fire,14,10,1.4,Fire,70,-50,-1.4,5.0
Fire Spin,Flame Wheel,Fire,14,10,1.4,Fire,60,-50,-1.2,5.0
Fire Spin,Power Gem,Fire,14,10,1.4,Rock,80,-50,-1.6,5.0
Extrasensory,Wild Charge,Psychic,12,12,1.0,Electric,90,-50,-1.8,5.0
Fire Spin,Scald,Fire,14,10,1.4,Water,80,-50,-1.6,5.0
Fire Spin,Psystrike,Fire,14,10,1.4,Psychic,90,-50,-1.8,5.0
Fire Spin,Last Resort,Fire,14,10,1.4,Normal,90,-50,-1.8,5.0
Fire Spin,Hydro Cannon,Fire,14,10,1.4,Water,90,-50,-1.8,5.0
Fire Spin,Blast Burn,Fire,14,10,1.4,Fire,110,-50,-2.2,5.0
Fire Spin,Frenzy Plant,Fire,14,10,1.4,Grass,100,-50,-2.0,5.0
Fire Spin,Psycho Boost,Fire,14,10,1.4,Psychic,70,-50,-1.4,5.0
Fire Spin,Surf,Fire,14,10,1.4,Water,65,-50,-1.3,5.0
Fire Spin,Foul Play,Fire,14,10,1.4,Dark,70,-50,-1.4,5.0
Fire Spin,Outrage,Fire,14,10,1.4,Dragon,110,-50,-2.2,5.0
Pound,Horn Drill,Normal,7,6,1.1666666666666667,Normal,9000,-25,-360.0,5.0
Pound,Fissure,Normal,7,6,1.1666666666666667,Ground,9001,-25,-360.04,5.0
Fire Spin,Mirror Coat,Fire,14,10,1.4,Psychic,60,-50,-1.2,5.0
Fire Spin,Energy Ball,Fire,14,10,1.4,Grass,90,-50,-1.8,5.0
Fire Spin,Psychic,Fire,14,10,1.4,Psychic,90,-50,-1.8,5.0
Fire Spin,Grass Knot,Fire,14,10,1.4,Grass,90,-50,-1.8,5.0
Fire Spin,Gyro Ball,Fire,14,10,1.4,Steel,80,-50,-1.6,5.0
Fire Spin,Night Shade,Fire,14,10,1.4,Ghost,60,-50,-1.2,5.0
Fire Spin,Sky Attack,Fire,14,10,1.4,Flying,80,-50,-1.6,5.0
Fire Spin,Avalanche,Fire,14,10,1.4,Ice,90,-50,-1.8,5.0
Fire Spin,Wild Charge,Fire,14,10,1.4,Electric,90,-50,-1.8,5.0
Fire Spin,Aurora Beam,Fire,14,10,1.4,Ice,80,-50,-1.6,5.0
Fire Spin,Dynamic Punch,Fire,14,10,1.4,Fighting,90,-50,-1.8,5.0
Fire Spin,Hyper Fang,Fire,14,10,1.4,Normal,80,-50,-1.6,5.0
Fire Spin,Stomp,Fire,14,10,1.4,Normal,55,-50,-1.1,5.0
Fire Spin,Swift,Fire,14,10,1.4,Normal,60,-50,-1.2,5.0
Fire Spin,Air Cutter,Fire,14,10,1.4,Flying,60,-50,-1.2,5.0
Fire Spin,Power Whip,Fire,14,10,1.4,Grass,90,-50,-1.8,5.0
Fire Spin,Heavy Slam,Fire,14,10,1.4,Steel,70,-50,-1.4,5.0
Extrasensory,Avalanche,Psychic,12,12,1.0,Ice,90,-50,-1.8,5.0
Extrasensory,Stomp,Psychic,12,12,1.0,Normal,55,-50,-1.1,5.0
Extrasensory,Night Shade,Psychic,12,12,1.0,Ghost,60,-50,-1.2,5.0
Quick Attack,Tri Attack,Normal,8,10,0.8,Normal,75,-50,-1.5,5.0
Quick Attack,Feather Dance,Normal,8,10,0.8,Flying,35,-50,-0.7,5.0
Quick Attack,Dragon Ascent,Normal,8,10,0.8,Flying,140,-50,-2.8,5.0
Quick Attack,Oblivion Wing,Normal,8,10,0.8,Flying,85,-50,-1.7,5.0
Quick Attack,Natures Madness,Normal,8,10,0.8,Fairy,90,-50,-1.8,5.0
Quick Attack,Trailblaze,Normal,8,10,0.8,Grass,65,-50,-1.3,5.0
Fire Spin,Dark Pulse,Fire,14,10,1.4,Dark,80,-50,-1.6,5.0
Iron Tail,Volt Tackle,Steel,15,7,2.142857142857143,Electric,90,-33,-2.727272727272727,5.0
Extrasensory,Sky Attack,Psychic,12,12,1.0,Flying,80,-50,-1.6,5.0
Extrasensory,Darkest Lariat,Psychic,12,12,1.0,Dark,80,-50,-1.6,5.0
Extrasensory,Scorching Sands,Psychic,12,12,1.0,Ground,95,-50,-1.9,5.0
Extrasensory,Trailblaze,Psychic,12,12,1.0,Grass,65,-50,-1.3,5.0
Extrasensory,Natures Madness,Psychic,12,12,1.0,Fairy,90,-50,-1.8,5.0
Extrasensory,Oblivion Wing,Psychic,12,12,1.0,Flying,85,-50,-1.7,5.0
Extrasensory,Dragon Ascent,Psychic,12,12,1.0,Flying,140,-50,-2.8,5.0
Extrasensory,Feather Dance,Psychic,12,12,1.0,Flying,35,-50,-0.7,5.0
Quick Attack,Darkest Lariat,Normal,8,10,0.8,Dark,80,-50,-1.6,5.0
Quick Attack,Fly,Normal,8,10,0.8,Flying,80,-50,-1.6,5.0
Quick Attack,Rock Wrecker,Normal,8,10,0.8,Rock,110,-50,-2.2,5.0
Quick Attack,Aura Sphere,Normal,8,10,0.8,Fighting,90,-50,-1.8,5.0
Quick Attack,Hydro Cannon,Normal,8,10,0.8,Water,90,-50,-1.8,5.0
Quick Attack,Last Resort,Normal,8,10,0.8,Normal,90,-50,-1.8,5.0
Ice Shard,Dig,Ice,12,12,1.0,Ground,100,-50,-2.0,5.0
Ice Shard,Cross Chop,Ice,12,12,1.0,Fighting,50,-50,-1.0,5.0
Take Down,Feather Dance,Normal,8,10,0.8,Flying,35,-50,-0.7,5.0
Quick Attack,Meteor Mash,Normal,8,10,0.8,Steel,100,-50,-2.0,5.0
Ice Shard,Drill Run,Ice,12,12,1.0,Ground,80,-50,-1.6,5.0
Quick Attack,Acid Spray,Normal,8,10,0.8,Poison,20,-50,-0.4,5.0
Quick Attack,Earth Power,Normal,8,10,0.8,Ground,100,-50,-2.0,5.0
Quick Attack,Crabhammer,Normal,8,10,0.8,Water,85,-50,-1.7,5.0
Quick Attack,Octazooka,Normal,8,10,0.8,Water,50,-50,-1.0,5.0
Quick Attack,Super Power,Normal,8,10,0.8,Fighting,85,-50,-1.7,5.0
Ice Shard,Psybeam,Ice,12,12,1.0,Psychic,70,-50,-1.4,5.0
Ice Shard,Ice Beam,Ice,12,12,1.0,Ice,90,-50,-1.8,5.0
Quick Attack,Shadow Bone,Normal,8,10,0.8,Ghost,80,-50,-1.6,5.0
Quick Attack,Synchronoise,Normal,8,10,0.8,Psychic,80,-50,-1.6,5.0
Quick Attack,Flying Press,Normal,8,10,0.8,Fighting,110,-50,-2.2,5.0
Extrasensory,Tri Attack,Psychic,12,12,1.0,Normal,75,-50,-1.5,5.0
Extrasensory,Fly,Psychic,12,12,1.0,Flying,80,-50,-1.6,5.0
Quick Attack,Scorching Sands,Normal,8,10,0.8,Ground,95,-50,-1.9,5.0
Extrasensory,Aura Sphere,Psychic,12,12,1.0,Fighting,90,-50,-1.8,5.0
Extrasensory,Acid Spray,Psychic,12,12,1.0,Poison,20,-50,-0.4,5.0
Extrasensory,Hydro Cannon,Psychic,12,12,1.0,Water,90,-50,-1.8,5.0
Extrasensory,Earth Power,Psychic,12,12,1.0,Ground,100,-50,-2.0,5.0
Extrasensory,Blast Burn,Psychic,12,12,1.0,Fire,110,-50,-2.2,5.0
Extrasensory,Crabhammer,Psychic,12,12,1.0,Water,85,-50,-1.7,5.0
Extrasensory,Frenzy Plant,Psychic,12,12,1.0,Grass,100,-50,-2.0,5.0
Extrasensory,Octazooka,Psychic,12,12,1.0,Water,50,-50,-1.0,5.0
Extrasensory,Super Power,Psychic,12,12,1.0,Fighting,85,-50,-1.7,5.0
Extrasensory,Foul Play,Psychic,12,12,1.0,Dark,70,-50,-1.4,5.0
Extrasensory,Last Resort,Psychic,12,12,1.0,Normal,90,-50,-1.8,5.0
Extrasensory,Mirror Coat,Psychic,12,12,1.0,Psychic,60,-50,-1.2,5.0
Extrasensory,Outrage,Psychic,12,12,1.0,Dragon,110,-50,-2.2,5.0
Extrasensory,Heavy Slam,Psychic,12,12,1.0,Steel,70,-50,-1.4,5.0
Extrasensory,Flying Press,Psychic,12,12,1.0,Fighting,110,-50,-2.2,5.0
Extrasensory,Synchronoise,Psychic,12,12,1.0,Psychic,80,-50,-1.6,5.0
Extrasensory,Gyro Ball,Psychic,12,12,1.0,Steel,80,-50,-1.6,5.0
Extrasensory,Rock Wrecker,Psychic,12,12,1.0,Rock,110,-50,-2.2,5.0
Extrasensory,Grass Knot,Psychic,12,12,1.0,Grass,90,-50,-1.8,5.0
Extrasensory,Psycho Boost,Psychic,12,12,1.0,Psychic,70,-50,-1.4,5.0
Extrasensory,Meteor Mash,Psychic,12,12,1.0,Steel,100,-50,-2.0,5.0
Extrasensory,Energy Ball,Psychic,12,12,1.0,Grass,90,-50,-1.8,5.0
Extrasensory,Shadow Bone,Psychic,12,12,1.0,Ghost,80,-50,-1.6,5.0
Extrasensory,Surf,Psychic,12,12,1.0,Water,65,-50,-1.3,5.0
Leafage,Weather Ball Normal,Grass,9,6,1.5,Normal,55,-33,-1.6666666666666667,6.0
Leafage,Psychic Fangs,Grass,9,6,1.5,Psychic,30,-33,-0.9090909090909091,6.0
Leafage,Icicle Spear,Grass,9,6,1.5,Ice,60,-33,-1.8181818181818181,6.0
Leafage,Dragon Claw,Grass,9,6,1.5,Dragon,50,-33,-1.5151515151515151,6.0
Leafage,Return,Grass,9,6,1.5,Normal,35,-33,-1.0606060606060606,6.0
Leafage,V Create,Grass,9,6,1.5,Fire,95,-33,-2.878787878787879,6.0
Leafage,Frustration,Grass,9,6,1.5,Normal,10,-33,-0.30303030303030304,6.0
Leafage,Aqua Tail,Grass,9,6,1.5,Water,50,-33,-1.5151515151515151,6.0
Leafage,Sacred Sword,Grass,9,6,1.5,Fighting,55,-33,-1.6666666666666667,6.0
Leafage,Aqua Jet,Grass,9,6,1.5,Water,45,-33,-1.3636363636363635,6.0
Leafage,Obstruct,Grass,9,6,1.5,Dark,20,-33,-0.6060606060606061,6.0
Leafage,Low Sweep,Grass,9,6,1.5,Fighting,40,-33,-1.2121212121212122,6.0
Leafage,Thunder Punch,Grass,9,6,1.5,Electric,45,-33,-1.3636363636363635,6.0
Leafage,Bubble Beam,Grass,9,6,1.5,Water,45,-33,-1.3636363636363635,6.0
Leafage,Volt Tackle,Grass,9,6,1.5,Electric,90,-33,-2.727272727272727,6.0
Leafage,Spirit Shackle,Grass,9,6,1.5,Ghost,70,-33,-2.121212121212121,6.0
Leafage,Triple Axel,Grass,9,6,1.5,Ice,60,-33,-1.8181818181818181,6.0
Leafage,Brutal Swing,Grass,9,6,1.5,Dark,65,-33,-1.9696969696969697,6.0
Leafage,Twister,Grass,9,6,1.5,Dragon,45,-33,-1.3636363636363635,6.0
Leafage,Liquidation,Grass,9,6,1.5,Water,70,-33,-2.121212121212121,6.0
